Fecha,AMZN_Close,AMZN_Volume,AMD_Close,AMD_Volume,AAPL_Close,AAPL_Volume,ASML_Close,ASML_Volume,BRKb_Close,BRKb_Volume,KO_Close,KO_Volume,JPM_Close,JPM_Volume,MA_Close,MA_Volume,META_Close,META_Volume,MSFT_Close,MSFT_Volume,NESN_Close,NESN_Volume,NVDA_Close,NVDA_Volume,PG_Close,PG_Volume,PM_Close,PM_Volume,TSM_Close,TSM_Volume,NNND_Close,NNND_Volume,TSLA_Close,TSLA_Volume,TM_Close,TM_Volume,V_Close,V_Volume,WMT_Close,WMT_Volume
2024-05-24,180.75,27470000.0,166.36,54870000.0,189.98,36330000.0,956.22,685070.0,407.41,2069999.9999999998,,,200.71,7360000.0,451.18,2160000.0,478.22,12020000.0,430.16,11860000.0,92.42,3010000.0,106.47,429490000.0,165.33,3820000.0,99.93,4050000.0,160.0,11910000.0,377.0,19140000.0,179.24,65580000.0,216.84,134400.0,274.49,4340000.0,65.38,11800000.0
2024-05-28,182.15,29930000.0,171.61,66500000.0,189.99,52280000.0,991.85,1180000.0,403.9,3320000.0,,,199.5,6910000.0,445.08,2670000.0,479.92,10180000.0,430.32,15720000.0,91.64,3240000.0,113.9,652730000.0,163.11,6470000.0,100.05,3560000.0,159.41,13960000.0,380.2,16610000.0,176.75,59740000.0,218.72,262300.0,270.98,6210000.0,65.04,13350000.0
2024-05-29,182.02,32009999.999999996,165.14,56540000.0,190.29,53070000.0,957.88,901950.0,404.09,3430000.0,,,198.11,6120000.0,442.47,1880000.0,474.36,9230000.0,429.17,15520000.0,91.18,4099999.9999999995,114.82,557440000.0,161.65,4360000.0,99.6,4470000.0,154.34,15780000.0,371.0,27380000.0,176.19,54780000.0,213.95,191320.0,268.86,5470000.0,64.92,11540000.0
2024-05-30,179.32,29250000.0,166.75,46480000.0,191.29,49950000.0,966.12,847040.0,408.61,2910000.0,,,199.33,6830000.0,442.1,2190000.0,467.05,10740000.0,414.67,28420000.0,94.14,5820000.0,110.5,487350000.0,162.58,4760000.0,99.41,3880000.0,152.96,9710000.0,368.0,22010000.0,178.79,77790000.0,214.17,279020.0,271.3,4900000.0,64.89,13050000.0
2024-05-31,176.44,58900000.0,166.9,64330000.0,192.25,75160000.0,960.35,1040000.0,414.4,5200000.0,,,202.63,14420000.0,447.07,3920000.0,466.83,16920000.0,415.13,48000000.0,95.56,12290000.0,109.63,613260000.0,164.54,10340000.0,101.38,7530000.0,151.04,13780000.0,359.8,40040000.0,178.08,67320000.0,217.51,254070.0,272.46,8910000.0,65.76,27630000.0
2024-06-03,178.34,30790000.0,163.55,59160000.0,194.03,50080000.0,965.48,753000.0,414.79,4910000.0,,,201.82,6440000.0,443.19,2120000.0,477.49,11280000.0,413.52,17480000.0,96.46,3140000.0,115.0,438390000.0,164.65,5830000.0,102.96,6330000.0,154.95,12920000.0,375.0,28130000.0,176.29,68570000.0,212.17,351370.0,270.38,4840000.0,65.82,11580000.0
2024-06-04,179.34,27200000.0,159.99,48160000.0,194.35,47470000.0,950.81,765370.0,409.53,4160000.0,,,199.16,6850000.0,444.77,2100000.0,476.99,7090000.0,416.07,14350000.0,97.6,5020000.0,116.44,403320000.0,167.01,6280000.0,103.79,5080000.0,152.47,10070000.0,377.4,18040000.0,174.77,60060000.0,210.38,224060.0,272.42,4190000.0000000005,66.6,14780000.0
2024-06-05,181.28,32119999.999999996,166.17,60510000.0,195.87,54160000.0,,2590000.0,409.85,2640000.0,,,197.26,8350000.0,446.66,2160000.0,495.06,15690000.0,424.01,16990000.0,97.72,2810000.0,122.44,528400000.0,166.05,5240000.0,104.07,5270000.0,162.92,23190000.0,380.8,20210000.0,175.0,57950000.0,208.33,338450.0,274.5,5370000.0,67.09,14980000.0
2024-06-06,185.0,31370000.0,166.78,47150000.0,194.48,41180000.0,,1370000.0,411.08,3450000.0,,,196.91,7640000.0,448.68,1890000.0,493.76,10670000.0,424.52,14860000.0,98.34,2790000.0,121.0,664700000.0,168.47,6300000.0,104.24,4850000.0,162.07,14820000.0,381.6,18890000.0,177.94,69890000.0,210.04,245990.0,277.04,4860000.0,67.15,13260000.0
2024-06-07,184.3,28020000.0,167.87,44800000.0,196.89,53100000.0,,936160.0,413.72,2940000.0,,,199.95,6960000.0,449.79,1660000.0,492.96,9380000.0,423.85,13620000.0,98.02,2610000.0,120.89,412390000.0,167.06,4560000.0,103.61,2510000.0,164.39,14020000.0,374.8,25250000.0,177.48,56250000.0,206.36,537570.0,278.67,4520000.0,65.88,20210000.0
2024-06-10,187.06,34490000.0,160.34,67580000.0,193.12,97260000.0,,1040000.0,410.81,2670000.0,,,199.61,6070000.0,449.25,1950000.0,502.6,11240000.0,427.87,14000000.0,95.6,4590000.0,121.79,314160000.0,167.35,4110000.0000000005,103.68,3820000.0,168.16,12440000.0,,,173.79,50870000.0,208.02,268950.0,275.04,5210000.0,66.96,21670000.0
2024-06-11,187.23,27270000.0,158.96,40500000.0,207.15,172370000.0,,789540.0,408.5,3610000.0,,,194.36,9240000.0,449.04,1780000.0,507.47,9670000.0,432.68,14550000.0,94.6,3720000.0,120.91,222550000.0,167.48,3950000.0,103.82,3750000.0,165.71,11510000.0,373.8,26500000.0,170.66,64760000.00000001,205.31,250360.0,274.67,6240000.0,66.73,13370000.0
2024-06-12,186.89,33980000.0,160.24,48330000.0,213.07,198130000.0,,978380.0,408.77,3550000.0,,,191.53,12750000.0,443.0,2740000.0,508.84,11980000.0,441.06,22370000.0,94.94,3140000.0,125.2,299600000.0,165.18,5470000.0,102.65,4080000.0,172.98,20310000.0,370.8,14960000.0,177.29,90390000.0,205.65,245220.0,270.32,7540000.0,66.31,11700000.0
2024-06-13,183.83,39720000.0,159.9,44440000.0,214.24,97860000.0,,1110000.0,405.92,4570000.0,,,193.66,8590000.0,445.0,2920000.0,504.1,9950000.0,441.58,15960000.0,95.1,2840000.0,129.61,260700000.0,166.41,4900000.0,101.98,4260000.0,172.91,15590000.0,379.8,15340000.0,182.47,118980000.0,199.35,528030.0,271.19,7360000.0,66.7,11200000.0
2024-06-14,183.66,25460000.0,159.63,34050000.0,212.49,70120000.0,,1050000.0,405.54,2770000.0,,,193.78,6870000.0,444.63,2160000.0,504.16,10240000.0,442.57,13580000.0,95.28,3680000.0,131.88,309320000.0,166.79,3690000.0,102.2,5640000.0,172.51,9190000.0,379.8,20860000.0,178.01,82040000.0,197.13,483310.0,270.66,8540000.0,67.02,12590000.0
2024-06-17,184.06,35600000.0,158.4,44510000.0,216.67,93730000.0,,844440.0,407.32,3410000.0,,,194.98,8730000.0,448.11,2350000.0,506.63,11270000.0,448.37,20790000.0,95.1,2650000.0,130.98,288500000.0,167.5,6760000.0,102.05,4840000.0,177.24,18590000.0,381.2,15280000.0,187.44,109790000.0,195.2,453610.0,271.17,9260000.0,67.42,12100000.0
2024-06-18,182.81,36660000.0,154.63,51850000.0,214.29,79940000.0,,1030000.0,407.95,4010000.0,,,197.0,9020000.0,450.11,2640000.0,499.49,13060000.0,446.34,17110000.0,94.9,1990000.0,135.58,294340000.0,168.56,5110000.0,101.24,5990000.0,179.69,27160000.0,377.0,14280000.0,184.86,68980000.0,194.14,347820.0,273.62,6710000.0,67.6,12090000.0
2024-06-20,186.1,44730000.0,161.78,93250000.0,209.68,86170000.0,,1150000.0,409.15,4850000.0,,,198.67,8730000.0,452.51,3010000.0,501.7,11800000.0,445.7,19880000.0,94.9,3750000.0,130.78,517770000.0,167.67,8480000.0,101.2,4650000.0,175.38,28400000.0,387.6,14050000.0,181.57,55890000.0,194.54,234570.0,276.82,10160000.0,68.01,13860000.0
2024-06-21,189.08,72930000.0,161.23,61330000.0,207.49,246420000.0,,1630000.0,409.62,9010000.0,,,196.3,20970000.0,454.85,5060000.0,494.78,23130000.0,449.78,34490000.0,93.7,12200000.0,126.57,655480000.0,168.26,14680000.0,99.92,10030000.0,173.96,20270000.0,381.4,25860000.0,183.01,63030000.0,193.58,284460.0,275.22,14790000.0,67.91,25890000.0
2024-06-24,185.57,50610000.0,160.25,45950000.0,208.14,80730000.0,,1030000.0,413.98,4940000.0,,,198.88,9790000.0,456.96,2600000.0,498.91,13530000.0,447.67,15910000.0,94.68,3440000.0,118.11,476060000.0,168.45,7570000.0,101.87,6490000.0,167.81,19740000.0,380.4,12920000.0,182.58,61990000.0,198.98,375610.0,276.3,24150000.0,68.9,12470000.0
2024-06-25,186.34,45900000.0,160.25,40980000.0,209.07,56710000.0,,801090.0,410.97,3880000.0,,,198.07,6920000.0,455.65,2530000.0,510.6,12110000.0,450.95,16750000.0,93.9,3300000.0,126.09,425790000.0,166.85,8320000.0,102.04,7270000.0,172.6,13480000.0,382.0,12790000.0,187.35,63680000.0,206.22,517909.99999999994,273.53,19900000.0,67.42,20900000.0
2024-06-26,193.61,65099999.99999999,157.54,36970000.0,213.25,66209999.99999999,,885120.0,410.26,3340000.0,,,197.43,7760000.0,452.38,2450000.0,513.12,8880000.0,452.16,16510000.000000002,92.9,3490000.0,126.4,362980000.0,167.45,5160000.0,101.96,4320000.0,172.07,11900000.0,382.0,11890000.0,196.37,95740000.0,203.18,306120.0,273.6,12170000.0,68.29,14180000.0
2024-06-27,197.85,74400000.0,159.47,34020000.0,214.1,49770000.0,,784300.0,407.95,3220000.0,,,199.17,7910000.0,442.75,3310000.0,519.56,10120000.0,452.85,14810000.0,92.14,3250000.0,123.99,252570000.0,166.62,5010000.0,101.57,4150000.0000000005,171.63,10860000.0,374.4,17510000.0,197.42,72750000.0,203.88,284050.0,266.59,10530000.0,67.88,12900000.0
2024-06-28,193.25,76930000.0,162.21,56200000.0,210.62,82540000.0,,837770.0,406.8,6820000.0,,,202.26,15310000.0,441.16,4110000.0000000005,504.22,15860000.0,446.95,28360000.0,91.72,3390000.0,123.54,315520000.0,164.92,9250000.0,101.33,7300000.0,173.81,11220000.0,372.4,15560000.0,197.88,95440000.0,204.97,273850.0,262.47,13960000.0,67.71,18820000.0
2024-07-01,197.2,41190000.0,157.69,50440000.0,216.75,60400000.0,,790960.0,405.19,2980000.0,,,205.45,10210000.0,437.61,3150000.0,504.68,10330000.0,456.73,17660000.0,91.88,2700000.0,124.3,284890000.0,162.72,7640000.0,101.25,2910000.0,172.33,10720000.0,,,209.86,135690000.0,203.71,267470.0,263.24,7960000.0,67.48,8670000.0
2024-07-02,200.0,45600000.0,164.31,57840000.0,220.27,58050000.0,,748730.0,407.1,3220000.0,,,208.83,7800000.0,444.65,2060000.0,509.5,7740000.0,459.28,13980000.0,92.52,3290000.0,122.67,218370000.0,163.9,5450000.0,101.64,3890000.0,175.7,10660000.0,369.2,27270000.0,231.26,205050000.0,206.21,259310.0,268.23,8700000.0,68.07,9440000.0
2024-07-03,197.59,31600000.0,163.9,26980000.0,221.55,37370000.0,,779820.0,405.77,1970000.0,,,208.69,5560000.0,448.18,3190000.0,509.96,6010000.0,460.77,9930000.0,92.56,2330000.0,128.28,215750000.0,163.83,2980000.0,101.42,1650000.0,182.49,11810000.0,379.4,22260000.0,246.39,166560000.0,206.25,212270.0,268.99,5020000.0,68.24,6290000.0
2024-07-05,200.0,39860000.0,171.9,61860000.0,226.34,60410000.0,,771090.0,411.17,5150000.0,,,204.79,8090000.0,449.49,2220000.0,539.91,21350000.0,467.56,16000000.0,92.56,2020000.0,125.83,214180000.0,165.21,6510000.0,102.12,3570000.0,183.99,11370000.0,379.8,10520000.0,251.52,154500000.0,206.45,190510.0,270.36,7990000.0,70.04,21590000.0
2024-07-08,199.29,34770000.0,178.69,60220000.0,227.82,59090000.0,,882140.0,409.08,3560000.0,,,205.17,8710000.0,446.24,1800000.0,529.32,14920000.0,466.24,12960000.0,92.84,2640000.0,128.2,237680000.0,166.52,5140000.0,102.59,6080000.0,186.63,22580000.0,378.6,11620000.0,252.94,157220000.0,204.94,200510.0,266.4,8560000.0,69.68,12080000.0
2024-07-09,199.34,32759999.999999996,177.1,43470000.0,228.68,48170000.0,,926710.0,410.52,2990000.0,,,207.63,9060000.0,444.7,1610000.0,530.0,8770000.0,459.54,17230000.0,92.56,2510000.0,131.38,287020000.0,165.66,4390000.0,101.67,4460000.0,184.52,19970000.0,381.0,13020000.0,262.33,160740000.0,201.67,230710.0,265.44,6430000.0,69.9,9780000.0
2024-07-10,199.79,32880000.000000004,183.96,90250000.0,232.98,62630000.0,,925420.0,413.79,3790000.0,,,207.8,8330000.0,433.64,4760000.0,534.69,10980000.0,466.25,18200000.0,93.3,2400000.0,134.91,248980000.0,166.8,5040000.0,102.76,3090000.0,191.05,19290000.0,377.6,15590000.0,263.26,128520000.00000001,205.88,209200.0,263.0,9640000.0,70.41,10800000.0
2024-07-11,195.05,44570000.0,181.94,59230000.0,227.57,64709999.99999999,,1150000.0,418.78,4070000.0000000005,,,207.45,10670000.0,436.42,4030000.0000000005,512.7,16460000.0,454.7,23110000.0,93.66,2680000.0,127.4,374780000.0,165.54,5830000.0,105.0,3950000.0,184.5,21580000.0,384.8,16590000.0,241.03,221710000.0,203.73,246340.0,262.55,8810000.0,69.8,15620000.0
2024-07-12,194.49,30600000.0,181.61,50830000.0,230.54,53050000.0,,1050000.0,424.44,4830000.0,,,204.94,15440000.0,440.11,2650000.0,498.87,19750000.0,453.55,16320000.0,94.66,2980000.0,129.24,252680000.0,166.61,4680000.0,105.95,3540000.0,187.35,19220000.0,397.0,27520000.0,248.23,155960000.0,207.59,218220.0,265.74,6630000.0,69.24,12150000.0
2024-07-15,192.72,40680000.0,179.83,42200000.0,234.4,62630000.0,,1370000.0,434.42,4590000.0,,,210.05,10720000.0,444.0,1730000.0,496.16,12540000.0,453.96,14430000.0,93.14,2490000.0,128.44,208330000.0,164.58,5750000.0,105.07,3610000.0,185.22,15680000.0,390.2,13680000.0,252.64,146910000.0,206.91,207910.0,268.45,6850000.0,69.61,10170000.0
2024-07-16,193.02,33990000.0,177.55,40630000.0,234.82,43230000.0,,1200000.0,438.9,4290000.0,,,213.62,11560000.0,443.53,2850000.0,489.79,14080000.0,449.52,17180000.0,92.62,2230000.0,126.36,214770000.0,166.95,6380000.0,106.1,2730000.0,186.04,16660000.0,378.0,19060000.0,256.56,126330000.0,206.6,206040.0,269.25,7870000.0,69.99,9840000.0
2024-07-17,187.93,48080000.0,159.43,76950000.0,228.88,57350000.0,932.05,5190000.0,445.61,4780000.0,,,216.87,11570000.0,451.16,2920000.0,461.99,28080000.0,443.52,21750000.0,93.62,2960000.0,117.99,390090000.0,169.44,7980000.0,108.31,5410000.0,171.2,45050000.0,371.8,25860000.0,248.5,115590000.0,204.39,266400.0,272.7,5320000.0,71.03,13530000.0
2024-07-18,183.75,51040000.0,155.77,69420000.0,224.18,66030000.0,924.15,2240000.0,441.82,4640000.0,,,209.98,12420000.0,448.72,3340000.0,475.85,19270000.0,440.37,20790000.0,94.24,3510000.0,121.09,320980000.0,168.44,5930000.0,107.46,4510000.0,171.87,52900000.0,369.2,18940000.0,249.23,110870000.0,199.85,292920.0,269.15,5550000.0,70.82,10680000.0
2024-07-19,183.13,43080000.0,151.58,47510000.0,224.31,49150000.0,895.37,2130000.0,434.47,4160000.0,,,209.78,8100000.0,443.69,2120000.0,476.79,15150000.0,437.11,20940000.0,93.78,2950000.0,117.93,217220000.0,167.96,6600000.0,107.12,4820000.0,165.77,22590000.0,364.0,23090000.0,239.2,87400000.0,197.15,236380.0,265.46,6840000.0,70.75,11670000.0
2024-07-22,182.55,39930000.0,155.87,43910000.0,223.96,48200000.0,941.26,1930000.0,435.98,3000000.0,,,210.28,7660000.0,447.94,2110000.0,487.4,12020000.0,442.94,15810000.0,94.5,2400000.0,123.54,258070000.0,168.25,6380000.0,107.22,5600000.0,169.35,21040000.0,373.2,16960000.0,251.51,101230000.0,200.14,315550.0,267.71,5310000.0,70.38,12670000.0
2024-07-23,186.41,47540000.0,154.0,31950000.0,225.01,39960000.0,932.81,1060000.0,434.01,2390000.0,,,210.33,5560000.0,441.72,2390000.0,488.69,9460000.0,444.85,13110000.0,94.26,2290000.0,122.59,173910000.0,166.62,4860000.0,109.56,7560000.0,169.82,11690000.0,366.2,12100000.0,246.38,111930000.0,200.79,283870.0,264.79,8109999.999999999,70.65,9260000.0
2024-07-24,180.83,41530000.0,144.63,49200000.0,218.54,61780000.0,872.75,1910000.0,432.8,3140000.0,,,208.59,7120000.0,432.45,3760000.0,461.27,17650000.0,428.9,26810000.0,93.56,2740000.0,114.25,327780000.0,168.0,5910000.0,111.44,7370000.0,159.8,19540000.0,363.2,11800000.0,215.99,167940000.0,197.2,211400.0,254.17,13070000.0,70.6,22490000.0
2024-07-25,179.85,44460000.0,138.32,60580000.0,217.49,51390000.0,862.63,2080000.0,433.29,3330000.0,,,208.67,6400000.0,429.6,2380000.0,453.41,18240000.0,418.4,29940000.0,88.82,10240000.0,112.28,460070000.0,166.9,7340000.0,113.2,6980000.0,160.28,25730000.0,351.2,25790000.0,220.25,100640000.0,195.25,212330.0,253.74,8570000.0,70.02,18820000.0
2024-07-26,182.5,29510000.0,139.99,49440000.0,217.96,41600000.0,888.39,1680000.0,437.66,2720000.0,,,212.24,8029999.999999999,438.18,2040000.0,465.7,14220000.0,425.27,23580000.0,87.92,6760000.0,113.06,293400000.0,169.11,5580000.0,113.36,5380000.0,161.94,13090000.0,354.4,13270000.0,219.8,94600000.0,192.52,317180.0,259.46,7060000.0,69.78,16790000.0
2024-07-29,183.2,33270000.000000004,139.75,47450000.0,218.24,36310000.0,870.55,1230000.0,438.31,2620000.0,,,210.85,6530000.0,441.3,2250000.0,465.71,11340000.0,426.73,15130000.0,88.02,3610000.0,111.59,248150000.0,169.93,6800000.0,114.4,4840000.0,160.01,12660000.0,358.2,12870000.0,232.1,129199999.99999999,192.48,205890.0,261.6,6070000.0,69.62,10320000.0
2024-07-30,181.71,39510000.0,138.44,68800000.0,218.8,41640000.0,860.24,1680000.0,441.26,3740000.0,,,215.19,8850000.0,447.45,2270000.0,463.19,11390000.0,422.92,32689999.999999996,88.68,3430000.0,103.73,486830000.0,161.7,15750000.0,114.7,5120000.0,154.54,22020000.0,353.6,9750000.0,222.62,100560000.0,193.11,284280.0,263.1,5940000.0,69.19,12520000.0
2024-07-31,186.98,41670000.0,144.48,114310000.0,222.08,50040000.0,936.7,2410000.0,438.5,3800000.0,,,212.8,9070000.0,463.71,4310000.0,474.83,24290000.0,418.35,42890000.0,89.14,4520000.0,117.02,473170000.0,160.76,9660000.0,115.16,5520000.0,165.8,19860000.0,362.2,20300000.0,232.07,67500000.0,193.55,372320.0,265.67,7640000.0,68.64,22910000.0
2024-08-01,184.07,70440000.0,132.54,94730000.0,218.36,62500000.0,883.71,1810000.0,431.81,3890000.0,,,207.96,10920000.0,462.41,2590000.0,497.74,43080000.0,417.11,30300000.0,,,109.21,523460000.00000006,165.69,12530000.0,117.46,7090000.0,158.18,21100000.0,365.6,12410000.0,216.86,83860000.0,179.07,820910.0,265.93,7270000.0,69.79,17280000.0
2024-08-02,167.9,141450000.0,132.5,78560000.0,219.86,105570000.0,809.35,3620000.0,428.36,4250000.0,,,199.14,18040000.0,462.02,3810000.0,488.14,24040000.0,408.49,29440000.0,89.4,6110000.0,107.27,482030000.0,170.08,11900000.0,117.82,7410000.0,149.86,31100000.0,358.2,17710000.0,207.67,82880000.0,173.02,674170.0,266.58,7020000.0,68.46,23580000.0
2024-08-05,161.02,83150000.0,134.82,76090000.0,209.27,119550000.0,820.35,2820000.0,413.72,7700000.0,,,194.9,13930000.0,442.0,4500000.0,475.73,21400000.0,395.15,40710000.0,87.28,5060000.0,100.45,552840000.0,168.06,10340000.0,113.56,10890000.0,147.95,31190000.0,356.6,22960000.0,198.88,100310000.0,168.35,1020000.0,256.44,9630000.0,67.59,20770000.0
2024-08-06,161.93,59950000.0,130.18,64459999.99999999,207.23,69660000.0,843.01,2000000.0,422.14,5140000.0,,,200.34,10610000.0,448.3,2760000.0,494.09,20950000.0,399.61,24950000.0,87.52,4850000.0,104.25,409010000.0,168.09,7450000.0,114.2,6280000.0,155.39,24530000.0,354.4,17670000.0,200.64,73780000.0,169.6,489780.0,258.26,21590000.0,67.74,14820000.0
2024-08-07,162.77,48410000.0,128.67,54680000.0,209.82,63520000.0,836.35,1520000.0,427.02,4750000.0,,,200.4,9200000.0,449.84,2060000.0,488.92,20110000.0,398.43,20650000.0,89.28,3370000.0,98.91,411440000.0,170.02,8390000.0,115.74,3650000.0,155.04,22380000.0,363.4,15840000.0,191.76,71160000.0,167.18,444630.0,256.52,12910000.0,66.91,18500000.0
2024-08-08,165.8,44620000.0,136.32,49040000.0,213.31,47160000.0,876.65,1450000.0,431.54,3150000.0,,,204.06,7760000.0,455.58,1590000.0,509.63,16160000.0,402.69,20200000.0,89.14,3060000.0,104.97,391910000.0,170.87,6390000.0,116.29,3550000.0,164.55,18890000.0,368.2,18810000.0,198.84,65030000.0,169.37,255000.0,259.83,8220000.000000001,67.66,12490000.0
2024-08-09,166.94,36400000.0,134.27,40580000.0,216.24,42200000.0,860.55,950460.0,431.67,2600000.0,,,205.8,5540000.0,456.78,1760000.0,517.77,13700000.0,406.02,19280000.0,89.0,2310000.0,104.75,290840000.0,170.54,5380000.0,116.01,3810000.0,167.12,20520000.0,370.0,16350000.000000002,200.0,58650000.0,168.59,274490.0,259.76,7230000.0,67.95,13810000.0
2024-08-12,166.8,30070000.0,136.77,39720000.0,217.53,38030000.0,852.86,1150000.0,430.39,2380000.0,,,206.19,6940000.0,455.69,1760000.0,515.95,9770000.0,406.81,16760000.000000002,88.64,2020000.0,109.02,325560000.0,166.81,7210000.0,116.09,4860000.0,167.63,14730000.0,375.0,10220000.0,197.49,64050000.0,167.97,296540.0,259.89,26770000.0,68.7,17390000.0
2024-08-13,170.23,39240000.0,141.13,42220000.0,221.27,44160000.0,869.49,1530000.0,432.41,3470000.0,,,207.94,6390000.0,459.36,1820000.0,528.54,13740000.0,414.01,19410000.0,88.68,2280000.0,116.14,312650000.0,167.29,3770000.0,117.91,5330000.0,172.34,15240000.0,378.6,13590000.0,207.83,76250000.0,172.39,429100.0,260.13,12010000.0,68.13,26560000.0
2024-08-14,170.1,28840000.0,140.75,35510000.0,221.72,41960000.0,879.58,887660.0,438.47,2860000.0,,,210.24,7000000.0,460.16,1650000.0,526.76,11440000.0,416.86,18270000.0,89.3,2440000.0,118.08,339250000.0,168.8,5480000.0,117.2,4070000.0000000005,169.97,11510000.0,373.8,18690000.0,201.38,70250000.0,177.01,350410.0,261.14,8550000.0,68.66,22930000.0
2024-08-15,177.59,51700000.0,147.36,43580000.0,224.72,46410000.0,928.25,1460000.0,440.84,3230000.0,,,211.55,7000000.0,468.71,2130000.0,537.33,13480000.0,421.03,20750000.0,89.28,3090000.0,122.86,318090000.0,167.92,9490000.0,117.89,4420000.0,173.96,15390000.0,368.4,21440000.0,214.14,89850000.0,181.79,693480.0,266.8,7400000.0,73.18,49570000.0
2024-08-16,177.06,31490000.0,148.56,31120000.0,226.05,44340000.0,918.66,804220.0,444.51,3340000.0,,,213.97,7930000.0,468.88,1920000.0,527.42,14780000.0,418.47,22780000.0,89.82,2470000.0,124.58,302590000.0,167.89,5640000.0,118.06,3710000.0,174.54,10710000.0,372.6,16410000.0,216.12,88770000.0,182.67,337340.0,267.38,5110000.0,73.45,19870000.0
2024-08-19,178.22,31130000.0,155.28,60770000.0,225.89,40690000.0,933.15,1020000.0,448.77,3390000.0,,,215.45,6090000.0,466.98,1690000.0,529.28,9880000.0,421.53,15230000.0,90.18,1890000.0,130.0,318330000.0,168.42,3890000.0,118.45,3700000.0,175.45,11510000.0,372.6,15210000.0,222.72,76440000.0,183.7,242680.0,266.47,6560000.0,73.72,13710000.0
2024-08-20,178.88,26260000.0,156.4,76850000.0,226.51,30300000.0,926.18,921260.0,448.36,2910000.0,,,214.52,5640000.0,469.12,1760000.0,526.73,7940000.0,424.8,16390000.0,89.28,2760000.0,127.25,300090000.0,170.41,4510000.0,118.98,3840000.0,172.04,13560000.0,370.4,11850000.0,221.1,74000000.0,181.34,180410.0,268.04,6800000.0,74.54,14430000.0
2024-08-21,180.11,35600000.0,157.81,42790000.0,226.4,34770000.0,943.61,646460.0,446.6,3030000.0,,,214.6,5200000.0,468.0,2110000.0,535.16,13420000.0,424.14,16070000.0,89.44,2750000.0,128.5,257880000.0,170.16,4080000.0,120.0,4160000.0,171.44,9430000.0,371.6,11650000.0,223.27,70150000.0,183.62,298350.0,268.2,6640000.0,75.24,14830000.0
2024-08-22,176.13,32049999.999999996,151.7,45740000.0,224.53,43700000.0,907.71,1090000.0,449.03,3500000.0,,,216.63,5250000.0,468.82,1540000.0,531.93,15710000.0,415.55,19360000.0,89.44,2300000.0,123.74,376190000.0,170.15,4099999.9999999995,120.1,4160000.0,166.44,13550000.0,377.8,16790000.0,210.66,79510000.0,181.5,179900.0,267.94,4430000.0,75.58,16510000.000000002
2024-08-23,177.04,29150000.0,154.98,43690000.0,226.84,38680000.0,907.26,1400000.0,453.38,2810000.0,,,218.31,7210000.0,466.44,1990000.0,528.0,11320000.0,416.79,18490000.0,89.54,7060000.0,129.37,323230000.0,169.17,4770000.0,120.15,2900000.0,171.28,12190000.0,375.6,13060000.0,220.32,81530000.0,185.09,241860.0,267.44,3700000.0,75.7,12300000.0
2024-08-26,175.5,22370000.0,149.99,49890000.0,227.18,30600000.0,883.31,1250000.0,454.49,3580000.0,,,219.17,5110000.0,468.64,1430000.0,521.12,9580000.0,413.49,13150000.0,89.72,2450000.0,126.46,331960000.0,170.35,6470000.0,121.25,3060000.0,169.07,9610000.0,382.0,16250000.0,213.21,59300000.0,180.57,337570.0,268.21,4610000.0,76.03,9510000.0
2024-08-27,173.12,29840000.0,150.5,35100000.0,228.03,35930000.0,889.88,661610.0,460.63,3760000.0,,,220.18,5190000.0,474.99,1640000.0,519.1,6280000.0,413.84,13490000.0,89.68,2720000.0,128.3,303140000.0,169.25,4460000.0,122.41,3510000.0,170.55,9190000.0,381.8,13680000.0,209.21,62820000.0,185.75,657290.0,270.72,6590000.0,76.13,11560000.0
2024-08-28,170.8,29050000.0,146.36,34080000.0,226.49,38050000.0,888.13,727340.0,464.59,4840000.0,,,221.29,6510000.0,471.8,1450000.0,516.78,9110000.0,410.6,14880000.0,90.32,3000000.0,125.61,448100000.0,169.06,5650000.0,122.57,4430000.0,169.2,10580000.0,374.2,14600000.0,205.75,64120000.00000001,187.67,366430.0,269.19,5460000.0,76.08,9810000.0
2024-08-29,172.12,26410000.0,145.49,31600000.0,229.79,51910000.0,887.71,1170000.0,468.37,4460000.0,,,222.21,6420000.0,480.8,1890000.0,518.22,8320000.0,413.12,17050000.0,91.24,3200000.0,117.59,453020000.0,170.03,4410000.0,122.55,3620000.0,169.15,13210000.0,377.6,12890000.0,206.28,62310000.0,187.77,215600.0,274.32,5570000.0,76.42,11860000.0
2024-08-30,178.5,43430000.0,148.56,31170000.0,229.0,52990000.0,903.87,991240.0,475.92,7470000.0,,,224.8,8570000.0,483.34,2980000.0,521.31,9160000.0,417.14,24310000.0,91.02,6960000.0,119.37,333750000.0,171.54,7300000.0,123.29,5600000.0,171.7,9480000.0,382.0,30870000.0,214.11,63370000.0,189.8,240720.0,276.37,6300000.0,77.23,23230000.0
2024-09-03,176.25,37820000.0,136.94,42170000.0,222.77,50190000.0,845.39,1870000.0,476.83,7510000.0,,,220.3,8960000.0,482.12,2060000.0,511.76,12460000.0,409.44,20310000.0,91.48,4410000.0,108.0,477160000.0,174.52,10100000.0,125.71,6350000.0,160.49,18460000.0,378.2,9810000.0,210.6,76710000.0,186.15,329840.0,278.54,7280000.0,77.17,22670000.0
